names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,cell_type
HU09G00815,-0.107353695,-0.4433963,0.9145083857139977,1.0,0.011292346298619825,EX-LIKE
HU07G00314,-0.107425414,-0.26341918,0.9144514963581314,1.0,0.0075282308657465494,EX-LIKE
HU01G00606,-0.107425414,-0.5488925,0.9144514963581314,1.0,0.011292346298619825,EX-LIKE
HU03G00110,-0.107425414,-0.5172454,0.9144514963581314,1.0,0.037641154328732745,EX-LIKE
HU08G00620,-0.107497126,-0.7335819,0.9143946074405247,1.0,0.011292346298619825,EX-LIKE
HU08G01704,-0.10764055,-0.5482867,0.9142808309212473,1.0,0.011292346298619825,EX-LIKE
HU02G02676,-0.10778397,-0.64259577,0.914167056158479,1.0,0.011292346298619825,EX-LIKE
HU09G00434,-0.107855685,-0.48782274,0.9141101694365087,1.0,0.0075282308657465494,EX-LIKE
HU08G00533,-0.1079274,-0.5932318,0.9140532831545332,1.0,0.011292346298619825,EX-LIKE
HU04G00139,-0.10814254,-0.5406587,0.9138826269514662,1.0,0.0075282308657465494,EX-LIKE
HU09G01157,-0.10828596,-0.5419972,0.913768858354696,1.0,0.0075282308657465494,EX-LIKE
HU07G00215,-0.10842939,-0.5361956,0.9136550915248438,1.0,0.0075282308657465494,EX-LIKE
HU01G00163,-0.1085011,-0.30901083,0.9135982087732347,1.0,0.07779171894604768,EX-LIKE
HU05G00225,-0.1085011,-0.21984886,0.9135982087732347,1.0,0.04265997490589712,EX-LIKE
HU03G00500,-0.10857281,-0.5948786,0.9135413264642224,1.0,0.0075282308657465494,EX-LIKE
HU03G02888,-0.10857281,-0.64719117,0.9135413264642224,1.0,0.0075282308657465494,EX-LIKE
HU07G00735,-0.10864452,-0.7726806,0.9134844445980959,1.0,0.011292346298619825,EX-LIKE
HU03G01778,-0.108716235,-0.6797892,0.9134275631751444,1.0,0.0075282308657465494,EX-LIKE
HU10G02008,-0.108716235,-0.6779907,0.9134275631751444,1.0,0.0075282308657465494,EX-LIKE
HU09G01439,-0.10885966,-0.53408414,0.9133138016599225,1.0,0.0075282308657465494,EX-LIKE
HU10G01117,-0.10885966,-0.6542102,0.9133138016599225,1.0,0.0075282308657465494,EX-LIKE
HU08G00278,-0.10885966,-0.21966301,0.9133138016599225,1.0,0.04265997490589712,EX-LIKE
HU02G01139,-0.10885966,-0.59063804,0.9133138016599225,1.0,0.0075282308657465494,EX-LIKE
HU07G00446,-0.10900309,-0.7125802,0.913200041920869,1.0,0.0075282308657465494,EX-LIKE
HU09G00009,-0.10900309,-0.66466576,0.913200041920869,1.0,0.0075282308657465494,EX-LIKE
HU03G02215,-0.10900309,-0.65682584,0.913200041920869,1.0,0.0075282308657465494,EX-LIKE
HU04G02027,-0.10914651,-0.7649388,0.9130862839602965,1.0,0.0075282308657465494,EX-LIKE
HU07G01337,-0.10914651,-0.76048464,0.9130862839602965,1.0,0.0075282308657465494,EX-LIKE
HU03G00800,-0.10914651,-0.7753846,0.9130862839602965,1.0,0.0075282308657465494,EX-LIKE
HU03G02757,-0.10928994,-0.9351552,0.912972527780517,1.0,0.0075282308657465494,EX-LIKE
HU06G02452,-0.10928994,-0.8349917,0.912972527780517,1.0,0.0075282308657465494,EX-LIKE
HU06G01352,-0.10943336,-0.7819968,0.9128587733838427,1.0,0.0075282308657465494,EX-LIKE
HU03G02009,-0.10943336,-0.78828675,0.9128587733838427,1.0,0.0075282308657465494,EX-LIKE
HU11G01573,-0.10950507,-0.2269177,0.9128018968548925,1.0,0.15809284818067754,EX-LIKE
HU01G02563,-0.109576784,-0.78312904,0.9127450207725857,1.0,0.0075282308657465494,EX-LIKE
HU04G01754,-0.109576784,-0.3514301,0.9127450207725857,1.0,0.06398996235884567,EX-LIKE
HU09G00408,-0.109576784,-0.8145014,0.9127450207725857,1.0,0.0075282308657465494,EX-LIKE
HU02G00065,-0.109576784,-0.76246774,0.9127450207725857,1.0,0.0075282308657465494,EX-LIKE
HU02G03166,-0.109720215,-0.8721451,0.9126312699490579,1.0,0.0075282308657465494,EX-LIKE
HU03G01310,-0.10986364,-0.90691787,0.912517520915571,1.0,0.0075282308657465494,EX-LIKE
HU01G00810,-0.10986364,-0.89241517,0.912517520915571,1.0,0.0075282308657465494,EX-LIKE
HU11G00809,-0.11000706,-1.0984465,0.9124037736744369,1.0,0.0075282308657465494,EX-LIKE
HU08G00355,-0.11000706,-1.2718059,0.9124037736744369,1.0,0.0075282308657465494,EX-LIKE
HU08G00910,-0.11000706,-0.98868906,0.9124037736744369,1.0,0.0075282308657465494,EX-LIKE
HU08G00821,-0.1102222,-0.9084441,0.9122331561784536,1.0,0.011292346298619825,EX-LIKE
HU09G01253,-0.1102222,-0.146506,0.9122331561784536,1.0,0.027603513174404015,EX-LIKE
HU03G00458,-0.1102222,-0.4820382,0.9122331561784536,1.0,0.033877038895859475,EX-LIKE
HU03G00834,-0.11029391,-1.2834767,0.912176284578473,1.0,0.0075282308657465494,EX-LIKE
HU09G00452,-0.11029391,-1.0952296,0.912176284578473,1.0,0.0075282308657465494,EX-LIKE
HU09G01570,-0.11036563,-0.18726932,0.9121194134283142,1.0,0.03136762860727729,EX-LIKE
HU05G00384,-0.11043734,-1.1774418,0.912062542728266,1.0,0.0075282308657465494,EX-LIKE
HU03G00074,-0.11043734,-1.294212,0.912062542728266,1.0,0.0075282308657465494,EX-LIKE
HU04G01136,-0.11050905,-0.71168774,0.9120056724786175,1.0,0.0037641154328732747,EX-LIKE
HU02G01167,-0.11050905,-0.6947367,0.9120056724786175,1.0,0.0037641154328732747,EX-LIKE
HU09G01512,-0.1107959,-0.59583914,0.9117781959897971,1.0,0.0037641154328732747,EX-LIKE
HU08G00897,-0.110939324,-0.83750737,0.9116644604552956,1.0,0.0037641154328732747,EX-LIKE
HU11G01068,-0.110939324,-0.55686414,0.9116644604552956,1.0,0.0037641154328732747,EX-LIKE
HU02G01064,-0.111011036,-1.2395337,0.9116075933665329,1.0,0.0075282308657465494,EX-LIKE
HU10G01318,-0.11108275,-1.0369537,0.9115507267304809,1.0,0.0037641154328732747,EX-LIKE
HU11G00237,-0.11115447,-0.0911564,0.9114938605474282,1.0,0.06273525721455459,EX-LIKE
HU03G01840,-0.11122618,-0.8597146,0.9114369948176638,1.0,0.0037641154328732747,EX-LIKE
HU06G01564,-0.11122618,-0.7914288,0.9114369948176638,1.0,0.0037641154328732747,EX-LIKE
HU02G01953,-0.11122618,-0.9408375,0.9114369948176638,1.0,0.0037641154328732747,EX-LIKE
HU08G00450,-0.11122618,-0.8690577,0.9114369948176638,1.0,0.0037641154328732747,EX-LIKE
HU01G00228,-0.11122618,-0.78624123,0.9114369948176638,1.0,0.0037641154328732747,EX-LIKE
HU02G03203,-0.1113696,-0.8212343,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU03G01877,-0.1113696,-0.84590095,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU11G01737,-0.1113696,-0.8129147,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU05G00266,-0.1113696,-1.0066882,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU07G01391,-0.1113696,-0.93541694,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU06G02694,-0.1113696,-1.1118011,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU08G00487,-0.1113696,-0.9929158,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU11G00574,-0.1113696,-0.9286304,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
