names,scores,logfoldchanges,pvals,pvals_adj,pct_in,pct_out,cluster,gene_idx
HU07G02147,31.208515,4.233257,8.166248186368349e-214,4.044480240159395e-211,0.6097560975609766,0.08363521814458799,11,4487
HU02G00485,31.167734,3.9949858,2.9171993716956904e-213,1.4194477995435082e-210,0.620325203252034,0.1045833989604627,11,13273
HU10G00886,31.15757,3.7732666,4.005545761959415e-213,1.9154105466886964e-210,0.6382113821138234,0.12899669239249784,11,17152
HU06G00546,30.779375,3.4914541,4.948406362844998e-208,2.2874008412251e-205,0.6560975609756129,0.16419908647030854,11,20982
HU03G02824,30.64896,5.018926,2.7282895575361723e-206,1.2404772275125531e-203,0.572357723577235,0.04835407150732408,11,12593
HU07G00927,30.404888,3.2864127,4.7334772482693894e-203,2.1174676045282502e-200,0.668292682926833,0.17837454717278264,11,3267
HU03G01381,30.071783,3.497128,1.1334890613207332e-198,4.9120811118328965e-196,0.6308943089430914,0.1270278784060431,11,11150
HU10G00887,29.57899,3.2710772,2.7843520017106012e-192,1.1191884459049784e-189,0.6601626016260196,0.19349503858875503,11,17153
HU08G01120,29.470839,3.746149,6.808968194115476e-191,2.659813138926658e-188,0.6040650406504072,0.10875728461174601,11,24264
HU03G00072,29.219715,3.5510578,1.0895152838227339e-187,3.976013999582043e-185,0.6081300813008139,0.11371869585761107,11,9841
HU08G00358,28.792995,3.3912604,2.6249164430943884e-182,9.333597121695239e-180,0.6146341463414646,0.1503386360056672,11,23502
HU06G00886,28.567719,4.020407,1.692456542207452e-179,5.655455686520926e-177,0.562601626016259,0.07765002362576665,11,21322
HU03G00713,28.330564,3.6236553,1.45289517160199e-176,4.631729607400138e-174,0.5853658536585364,0.10450464640100453,11,10482
HU08G02156,27.976032,3.0673277,3.1805303028129337e-172,9.801334216501857e-170,0.625203252032522,0.17215309497558567,11,25300
HU02G01787,27.930931,3.3922877,1.1238702260309644e-171,3.425334144941626e-169,0.5943089430894312,0.13513939203023662,11,14575
HU04G01643,27.759325,3.6744072,1.344707334436099e-169,4.010264292536044e-167,0.5869918699186991,0.13773822649235687,11,6365
HU06G00450,27.689655,3.9999065,9.301784606770818e-169,2.744521234774347e-166,0.5439024390243882,0.07646873523389401,11,20886
HU09G00169,27.255182,3.0331125,1.4426595003105702e-163,4.0828735960320065e-161,0.615447154471546,0.16262403528114475,11,18484
HU05G00459,26.977936,3.3930945,2.683016333907864e-160,7.0201375491447745e-158,0.5642276422764216,0.10521341943612811,11,458
HU02G03072,26.915014,3.2816277,1.4654866135595567e-159,3.7986234791658224e-157,0.5756097560975604,0.12458654906283931,11,15860
HU10G01146,26.79032,3.1336436,4.1896614475693684e-158,1.0759283356327448e-155,0.5845528455284551,0.13860450464639695,11,17412
HU11G01252,26.775068,3.0003777,6.306980754231833e-158,1.6048083598038522e-155,0.5983739837398379,0.15805638683256976,11,26740
HU04G01751,26.752234,3.111976,1.1630526408653023e-157,2.90605990940533e-155,0.5926829268292685,0.15309497558670382,11,6473
HU06G00471,26.616385,3.6597264,4.386818232164677e-156,1.0863250327597081e-153,0.5373983739837375,0.08647031028508231,11,20907
HU05G01229,26.175072,2.9769537,5.109638565239736e-151,1.24312127725372e-148,0.6073170731707326,0.18743109151047443,11,1228
HU05G01476,26.04135,2.9307761,1.6859227938759e-149,3.9965015972776144e-147,0.5943089430894312,0.16286029295951931,11,1475
HU06G01978,25.933598,4.06544,2.7843566612308307e-148,6.544417966037042e-146,0.5040650406504026,0.06890848952590915,11,22414
HU04G00611,25.786188,3.0578215,1.266857090540663e-146,2.952628689592041e-144,0.5715447154471537,0.14742479130571418,11,5333
HU03G00789,25.623108,2.9081063,8.433548648317012e-145,1.9330948079427466e-142,0.5796747967479671,0.16608914789730508,11,10558
HU06G00401,25.530876,3.5727923,8.95519325498769e-144,2.0030022977990612e-141,0.5203252032520294,0.08576153724995873,11,20837
HU10G00195,25.4559,3.0481696,6.073582039700773e-143,1.3476063829688075e-140,0.5585365853658523,0.12986297054653792,11,16461
HU08G02294,25.419714,4.240263,1.5270231462817051e-142,3.361268806517706e-140,0.48373983739837023,0.047015277996534974,11,25438
HU06G00852,25.190603,3.0100682,5.077639728181155e-140,1.0916925415589482e-137,0.5691056910569097,0.15277996534887106,11,21288
HU08G01659,25.152376,2.9659138,1.3310837028601454e-139,2.839815884525087e-137,0.5691056910569097,0.14080957631122626,11,24803
HU02G01258,24.3041,3.125795,1.774119538165997e-130,3.5146575279309945e-128,0.5227642276422734,0.11230114978736391,11,14046
HU10G00209,24.091131,2.5759327,3.0963301721800966e-128,5.922532229338964e-126,0.5991869918699192,0.19491258465900244,11,16475
HU01G02377,24.047161,3.8154964,8.938686885168108e-128,1.686493066395493e-125,0.471544715447151,0.055678059536935054,11,9343
HU06G00560,23.961466,3.5042758,7.017670638399909e-127,1.3062758064162515e-124,0.48699186991869536,0.0807213734446355,11,20996
HU06G02278,23.912258,3.0833905,2.2836201599339026e-126,4.222413675717786e-124,0.524390243902436,0.12198771460071951,11,22714
HU03G00514,23.9074,2.666519,2.565362582691291e-126,4.711942465625361e-124,0.5788617886178857,0.19861395495353734,11,10283
HU10G00833,23.890968,2.7266333,3.801894039813535e-126,6.937205999620289e-124,0.5634146341463403,0.17215309497558567,11,17099
HU03G01776,23.831575,3.9678335,1.5723866846202208e-125,2.8503362547674394e-123,0.4650406504065007,0.05764687352338962,11,11545
HU05G01921,23.753822,3.5835938,1.003218442202606e-124,1.7951137738380178e-122,0.47804878048780125,0.07040478815561449,11,1920
HU08G00749,23.653042,3.4597306,1.0982262858148317e-123,1.9525196177611767e-121,0.4853658536585328,0.08836037171207853,11,23893
HU07G02148,23.584743,3.692785,5.5273375155441146e-123,9.764376177937326e-121,0.46747967479674457,0.06016695542605146,11,4488
HU08G00278,23.552189,3.903708,1.1921915583081146e-122,2.0927489158022502e-120,0.45853658536585046,0.05441801858560413,11,23422
HU02G00260,23.466715,2.7172189,8.924856503306335e-122,1.5567980825106995e-119,0.5439024390243882,0.1508899039218745,11,13048
HU06G02172,23.378784,2.7222846,7.0258060626772776e-121,1.2178795696772143e-118,0.5447154471544695,0.1547487793353258,11,22608
HU11G00833,23.058258,3.249838,1.2154525241751408e-117,2.0185973507782953e-115,0.48780487804877665,0.10474090407937905,11,26321
HU06G00170,22.995272,3.3799958,5.1978779896451106e-117,8.581139645405186e-115,0.47886178861788253,0.09151047409040555,11,20606
HU11G01213,22.839514,3.2614608,1.8578458533534646e-115,3.0310208672210787e-113,0.47804878048780125,0.09308552527956906,11,26701
HU04G02189,22.758915,3.4542136,1.1710586529541312e-114,1.8666271114760247e-112,0.46422764227641944,0.07678374547172671,11,6911
HU09G01103,22.54717,4.020874,1.4315261644842445e-112,2.2305268635938495e-110,0.4325203252032494,0.04386517561820767,11,19418
HU08G02254,22.468414,3.5532746,8.455658645908706e-112,1.3101547069512736e-109,0.4504065040650376,0.06449834619625132,11,25398
HU04G00789,22.26193,3.5022864,8.644407633110874e-110,1.317322229144671e-107,0.4520325203252002,0.07032603559615631,11,5511
HU04G02173,22.203651,3.5830588,3.1665703478500912e-109,4.773088510740341e-107,0.4430894308943061,0.06426208851787679,11,6895
HU10G00333,22.013569,2.465127,2.1350330923934875e-107,3.1836098288996438e-105,0.5390243902439001,0.1764844857457861,11,16599
HU08G01942,21.780151,3.564076,3.5788672249012114e-105,5.169785545970578e-103,0.4333333333333307,0.055048039061269594,11,25086
HU02G00893,21.700579,3.0757036,2.0259476789540076e-104,2.8815209679892e-102,0.48211382113820767,0.12490155930067201,11,13681
HU08G01783,21.653135,2.7227826,5.678231109016215e-104,8.03498672492677e-102,0.509756097560972,0.154827531894784,11,24927
HU10G02023,21.630087,3.9176934,9.36078738727166e-104,1.2981071909298974e-101,0.4178861788617863,0.04685777287761861,11,18289
HU03G02944,21.433067,2.3757267,6.570481024647615e-102,8.932955451892237e-100,0.5349593495934934,0.1928650181130895,11,12713
HU01G00611,21.33081,3.3735387,5.878119365101297e-101,7.914060222868178e-99,0.43414634146341197,0.06638840762324753,11,7577
